2023-07/21/-09:29:01.023   INFO  RecordLogger - id='LCX/JCReceive/869298058810193', imei='869298058810193;869298058785379;869298058797929;869298058767708', imsi='869298058810193;869298058785379;869298058797929;869298058767708',Device(imei=869298058810193, imsi=869298058810193, flag=32, type=1, datanum=543, rssi=79, frequency=582, cellarsn=99999, gunsn=null, mac=AAAAAAAA0176A6280F321C50, voltage=3760, quantity=48, warningcode=0, sensornum=3, temp1=36.0, temp2=35.75, temp3=33.12, temp=0.0, humidity=0.0, o2=0.0, co2=0.0, h2s=0.0, pressure=0.0, liquidLevel=0.0, version=A3, createTime=null)
2023-07/21/-10:23:42.309   INFO  RecordLogger - id='LCX/JCReceive/869298058785379', imei='869298058785379;869298058797929;869298058767708', imsi='869298058785379;869298058797929;869298058767708',Device(imei=869298058785379, imsi=869298058785379, flag=32, type=1, datanum=849, rssi=77, frequency=480, cellarsn=99999, gunsn=null, mac=AAAAAAAA0176A6280F385450, voltage=3746, quantity=46, warningcode=0, sensornum=3, temp1=35.62, temp2=34.68, temp3=33.62, temp=0.0, humidity=0.0, o2=0.0, co2=0.0, h2s=0.0, pressure=0.0, liquidLevel=0.0, version=A3, createTime=null)
2023-07/21/-10:26:38.634   INFO  RecordLogger - id='LCX/JCReceive/869298058810193', imei='869298058810193;869298058797929;869298058767708;869298058785379;869298058810193;869298058797929;869298058767708;869298058785379', imsi='869298058810193;869298058797929;869298058767708;869298058785379;869298058810193;869298058797929;869298058767708;869298058785379',Device(imei=869298058810193, imsi=869298058810193, flag=32, type=1, datanum=845, rssi=10, frequency=480, cellarsn=99999, gunsn=null, mac=AAAAAAAA0176A628100E4150, voltage=3774, quantity=49, warningcode=0, sensornum=3, temp1=21.56, temp2=20.5, temp3=22.25, temp=0.0, humidity=0.0, o2=0.0, co2=0.0, h2s=0.0, pressure=0.0, liquidLevel=0.0, version=A3, createTime=null)
2023-07/21/-10:27:08.725   INFO  RecordLogger - id='LCX/JCReceive/869298058810193', imei='869298058810193;869298058797929;869298058785379;869298058767708', imsi='869298058810193;869298058797929;869298058785379;869298058767708',Device(imei=869298058810193, imsi=869298058810193, flag=32, type=1, datanum=848, rssi=66, frequency=480, cellarsn=99999, gunsn=null, mac=AAAAAAAA0176A62815501D50, voltage=3782, quantity=50, warningcode=0, sensornum=3, temp1=35.56, temp2=35.93, temp3=35.0, temp=0.0, humidity=0.0, o2=0.0, co2=0.0, h2s=0.0, pressure=0.0, liquidLevel=0.0, version=A3, createTime=null)
2023-07/21/-10:28:39.118   INFO  RecordLogger - id='LCX/JCReceive/869298058785379', imei='869298058785379;869298058810193;869298058767708;869298058797929', imsi='869298058785379;869298058810193;869298058767708;869298058797929',Device(imei=869298058785379, imsi=869298058785379, flag=32, type=1, datanum=849, rssi=89, frequency=480, cellarsn=99999, gunsn=null, mac=AAAAAAAA0176A6280E2A1A50, voltage=3736, quantity=45, warningcode=0, sensornum=3, temp1=33.0, temp2=33.87, temp3=33.5, temp=0.0, humidity=0.0, o2=0.0, co2=0.0, h2s=0.0, pressure=0.0, liquidLevel=0.0, version=A3, createTime=null)
2023-07/21/-10:29:39.238   INFO  RecordLogger - id='LCX/JCReceive/869298058767708', imei='869298058767708;869298058797929', imsi='869298058767708;869298058797929',Device(imei=869298058767708, imsi=869298058767708, flag=32, type=1, datanum=407, rssi=94, frequency=480, cellarsn=99999, gunsn=null, mac=AAAAAAAA0176A62813574350, voltage=3744, quantity=46, warningcode=0, sensornum=3, temp1=34.31, temp2=34.81, temp3=33.87, temp=0.0, humidity=0.0, o2=0.0, co2=0.0, h2s=0.0, pressure=0.0, liquidLevel=0.0, version=A3, createTime=null)
2023-07/21/-10:29:39.283   INFO  RecordLogger - id='LCX/JCReceive/869298058810193', imei='869298058810193;869298058785379;869298058797929;869298058767708', imsi='869298058810193;869298058785379;869298058797929;869298058767708',Device(imei=869298058810193, imsi=869298058810193, flag=32, type=1, datanum=284, rssi=96, frequency=480, cellarsn=99999, gunsn=null, mac=AAAAAAAA0176A62815473E50, voltage=3756, quantity=47, warningcode=0, sensornum=3, temp1=28.0, temp2=30.37, temp3=33.5, temp=0.0, humidity=0.0, o2=0.0, co2=0.0, h2s=0.0, pressure=0.0, liquidLevel=0.0, version=A3, createTime=null)
2023-07/21/-10:34:02.816   INFO  RecordLogger - id='LCX/JCReceive/869298058810193', imei='869298058810193;869298058767708', imsi='869298058810193;869298058767708',Device(imei=869298058810193, imsi=869298058810193, flag=32, type=1, datanum=849, rssi=10, frequency=480, cellarsn=99999, gunsn=null, mac=AAAAAAAA0176A62815342850, voltage=3740, quantity=45, warningcode=0, sensornum=3, temp1=20.81, temp2=21.68, temp3=26.25, temp=0.0, humidity=0.0, o2=0.0, co2=0.0, h2s=0.0, pressure=0.0, liquidLevel=0.0, version=A3, createTime=null)
2023-07/21/-10:34:02.918   INFO  RecordLogger - id='LCX/JCReceive/869298058797929', imei='869298058797929;869298058810193;869298058785379;869298058767708', imsi='869298058797929;869298058810193;869298058785379;869298058767708',Device(imei=869298058797929, imsi=869298058797929, flag=32, type=1, datanum=222, rssi=77, frequency=480, cellarsn=99999, gunsn=null, mac=AAAAAAAA0176A6280F2D1D50, voltage=3780, quantity=50, warningcode=0, sensornum=3, temp1=36.43, temp2=36.68, temp3=36.62, temp=0.0, humidity=0.0, o2=0.0, co2=0.0, h2s=0.0, pressure=0.0, liquidLevel=0.0, version=A3, createTime=null)
2023-07/21/-12:02:16.417   INFO  RecordLogger - id='LCX/JCReceive/869298058810193', imei='869298058810193;869298058797929;869298058785379;869298058767708', imsi='869298058810193;869298058797929;869298058785379;869298058767708',Device(imei=869298058810193, imsi=869298058810193, flag=32, type=1, datanum=0, rssi=94, frequency=480, cellarsn=99999, gunsn=null, mac=AAAAAAAA0176A62815632350, voltage=3768, quantity=49, warningcode=0, sensornum=3, temp1=25.62, temp2=24.62, temp3=23.37, temp=0.0, humidity=0.0, o2=0.0, co2=0.0, h2s=0.0, pressure=0.0, liquidLevel=0.0, version=A3, createTime=2023-07-21T12:02:08.884)
2023-07/21/-12:02:16.543   INFO  RecordLogger - id='LCX/JCReceive/869298058810193', imei='869298058810193;869298058767708;869298058797929;869298058785379', imsi='869298058810193;869298058767708;869298058797929;869298058785379',Device(imei=869298058810193, imsi=869298058810193, flag=32, type=1, datanum=850, rssi=10, frequency=480, cellarsn=99999, gunsn=null, mac=AAAAAAAA0176A62815642E50, voltage=3774, quantity=49, warningcode=0, sensornum=3, temp1=35.62, temp2=35.06, temp3=34.37, temp=0.0, humidity=0.0, o2=0.0, co2=0.0, h2s=0.0, pressure=0.0, liquidLevel=0.0, version=A3, createTime=2023-07-21T12:02:11.641)
2023-07/21/-12:03:16.576   INFO  RecordLogger - id='LCX/JCReceive/869298058785379', imei='869298058785379;869298058810193;869298058767708;869298058797929', imsi='869298058785379;869298058810193;869298058767708;869298058797929',Device(imei=869298058785379, imsi=869298058785379, flag=32, type=1, datanum=850, rssi=88, frequency=480, cellarsn=99999, gunsn=null, mac=AAAAAAAA0176A6280F2C1650, voltage=3762, quantity=48, warningcode=0, sensornum=3, temp1=32.62, temp2=33.06, temp3=33.18, temp=0.0, humidity=0.0, o2=0.0, co2=0.0, h2s=0.0, pressure=0.0, liquidLevel=0.0, version=A3, createTime=2023-07-21T12:02:58.646)
2023-07/21/-12:03:46.594   INFO  RecordLogger - id='LCX/JCReceive/869298058810193', imei='869298058810193;869298058797929;869298058785379;869298058767708', imsi='869298058810193;869298058797929;869298058785379;869298058767708',Device(imei=869298058810193, imsi=869298058810193, flag=32, type=1, datanum=264, rssi=85, frequency=480, cellarsn=99999, gunsn=null, mac=AAAAAAAA0176A6280F3E4F50, voltage=3778, quantity=50, warningcode=0, sensornum=3, temp1=21.81, temp2=20.12, temp3=19.37, temp=0.0, humidity=0.0, o2=0.0, co2=0.0, h2s=0.0, pressure=0.0, liquidLevel=0.0, version=A3, createTime=2023-07-21T12:03:38.022)
2023-07/21/-12:06:16.640   INFO  RecordLogger - id='LCX/JCReceive/869298058767708', imei='869298058767708;869298058785379', imsi='869298058767708;869298058785379',Device(imei=869298058767708, imsi=869298058767708, flag=32, type=1, datanum=850, rssi=11, frequency=480, cellarsn=99999, gunsn=null, mac=AAAAAAAA0176A628131D4C50, voltage=3786, quantity=51, warningcode=0, sensornum=3, temp1=21.56, temp2=20.62, temp3=20.62, temp=0.0, humidity=0.0, o2=0.0, co2=0.0, h2s=0.0, pressure=0.0, liquidLevel=0.0, version=A3, createTime=2023-07-21T12:05:46.936)
2023-07/21/-14:44:44.564   INFO  RecordLogger - id='LCX/JCReceive/869298058810193', imei='869298058810193;869298058785379;869298058797929;869298058767708', imsi='869298058810193;869298058785379;869298058797929;869298058767708',Device(imei=869298058810193, imsi=869298058810193, flag=32, type=1, datanum=632, rssi=81, frequency=480, cellarsn=99999, gunsn=null, mac=AAAAAAAA0176A6280E2A1750, voltage=3770, quantity=49, warningcode=0, sensornum=3, temp1=34.75, temp2=35.68, temp3=35.75, temp=0.0, humidity=0.0, o2=0.0, co2=0.0, h2s=0.0, pressure=0.0, liquidLevel=0.0, version=A3, createTime=2023-07-21T14:44:43.009)
2023-07/21/-15:19:54.445   INFO  RecordLogger - id='LCX/JCReceive/869298058785379', imei='869298058785379;869298058810193;869298058797929;869298058767708', imsi='869298058785379;869298058810193;869298058797929;869298058767708',Device(imei=869298058785379, imsi=869298058785379, flag=32, type=1, datanum=400, rssi=95, frequency=480, cellarsn=99999, gunsn=null, mac=AAAAAAAA0176A6280F3B1650, voltage=3778, quantity=49, warningcode=0, sensornum=3, temp1=36.0, temp2=35.43, temp3=34.62, temp=0.0, humidity=0.0, o2=0.0, co2=0.0, h2s=0.0, pressure=0.0, liquidLevel=0.0, version=A3, createTime=2023-07-21T15:19:50.824)
2023-07/21/-15:28:25.085   INFO  RecordLogger - id='LCX/JCReceive/869298058810193', imei='869298058810193;869298058797929;869298058767708;869298058785379', imsi='869298058810193;869298058797929;869298058767708;869298058785379',Device(imei=869298058810193, imsi=869298058810193, flag=32, type=1, datanum=256, rssi=82, frequency=480, cellarsn=99999, gunsn=null, mac=AAAAAAAA0176A628154E1E50, voltage=3758, quantity=47, warningcode=0, sensornum=3, temp1=36.37, temp2=34.68, temp3=33.43, temp=0.0, humidity=0.0, o2=0.0, co2=0.0, h2s=0.0, pressure=0.0, liquidLevel=0.0, version=A3, createTime=2023-07-21T15:28:06.285)
2023-07/21/-15:28:55.237   INFO  RecordLogger - id='LCX/JCReceive/869298058810193', imei='869298058810193;869298058785379;869298058797929;869298058767708', imsi='869298058810193;869298058785379;869298058797929;869298058767708',Device(imei=869298058810193, imsi=869298058810193, flag=32, type=1, datanum=250, rssi=71, frequency=480, cellarsn=99999, gunsn=null, mac=AAAAAAAA0176A62815192150, voltage=3736, quantity=45, warningcode=0, sensornum=3, temp1=33.75, temp2=32.62, temp3=32.68, temp=0.0, humidity=0.0, o2=0.0, co2=0.0, h2s=0.0, pressure=0.0, liquidLevel=0.0, version=A3, createTime=2023-07-21T15:28:28.247)
